Traveler;Rosetta Project;Rosetta State;IDX Project;Project State
[13-1155|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=13-1155];Brazil, São Paulo, Immigration Cards, 1938-1980, part 2 - FSI;Completed;[Brasil, São Paulo—Cartões de Imigração, 1938–1980 \[Parte 2J\]|https://www.familysearch.org/indexing/admin-new/#/projects/4F02B9D9-1261-4C3E-AE4A-D6F57446986D/overview];READY_FOR_DELIVERY
[13-1155|http://rosettaprod-app01.a.fsglobal.net:8081/teamworks/source?project=13-1155];Brazil, São Paulo, Immigration Cards, 1938-1980, part 2 - FSI;Completed;[Brasil, São Paulo—Cartões de Imigração, 1938–1980 \[Parte 2K\]|https://www.familysearch.org/indexing/admin-new/#/projects/E7F9AA8A-9B48-4325-BC77-F2192A5EEFB9/overview];READY_FOR_DELIVERY
