dgs;Traveler: Project;Rosetta Assigned Project;Rosetta State;IDX Assigned Project;imageset;Project State;Projects with no Imageset workflow
106367444;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[5760C371-0109-47AE-B607-C6AA2AE1C5AC|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/5760C371-0109-47AE-B607-C6AA2AE1C5AC/batches/list] \\ [5760C371-0109-47AE-B607-C6AA2AE1C5AC|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/5760C371-0109-47AE-B607-C6AA2AE1C5AC/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367445;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[7AF07AAD-1153-4ED0-98F1-9624B8D65A54|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/7AF07AAD-1153-4ED0-98F1-9624B8D65A54/batches/list] \\ [7AF07AAD-1153-4ED0-98F1-9624B8D65A54|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/7AF07AAD-1153-4ED0-98F1-9624B8D65A54/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367446;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[0BEE69A9-274A-4293-ABB5-CCC055931661|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/0BEE69A9-274A-4293-ABB5-CCC055931661/batches/list] \\ [0BEE69A9-274A-4293-ABB5-CCC055931661|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/0BEE69A9-274A-4293-ABB5-CCC055931661/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367447;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[3E6606E4-10C9-4EFF-A9DA-757D2D8E95E7|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/3E6606E4-10C9-4EFF-A9DA-757D2D8E95E7/batches/list] \\ [3E6606E4-10C9-4EFF-A9DA-757D2D8E95E7|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/3E6606E4-10C9-4EFF-A9DA-757D2D8E95E7/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367448;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[AD3361AD-5DB7-449F-BE93-3F08D2C6146F|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/AD3361AD-5DB7-449F-BE93-3F08D2C6146F/batches/list] \\ [AD3361AD-5DB7-449F-BE93-3F08D2C6146F|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/AD3361AD-5DB7-449F-BE93-3F08D2C6146F/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367449;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[12A5D633-4A3A-471A-B349-F12FCC01C4E4|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/12A5D633-4A3A-471A-B349-F12FCC01C4E4/batches/list] \\ [12A5D633-4A3A-471A-B349-F12FCC01C4E4|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/12A5D633-4A3A-471A-B349-F12FCC01C4E4/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367450;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[D81A1176-AC69-4B8F-9D2D-AB9BE4C3102F|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/D81A1176-AC69-4B8F-9D2D-AB9BE4C3102F/batches/list] \\ [D81A1176-AC69-4B8F-9D2D-AB9BE4C3102F|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/D81A1176-AC69-4B8F-9D2D-AB9BE4C3102F/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367451;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[D700C37C-1C7C-439D-B6D2-6DC391074A6D|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/D700C37C-1C7C-439D-B6D2-6DC391074A6D/batches/list] \\ [D700C37C-1C7C-439D-B6D2-6DC391074A6D|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/D700C37C-1C7C-439D-B6D2-6DC391074A6D/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367452;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[B40A19DA-6245-454E-8A41-7351AED32AD4|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/B40A19DA-6245-454E-8A41-7351AED32AD4/batches/list] \\ [B40A19DA-6245-454E-8A41-7351AED32AD4|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/B40A19DA-6245-454E-8A41-7351AED32AD4/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
106367453;18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI \\ 18-1488: United States, Enlisted and Officer Muster Rolls and Rosters, 1916-1939 (NARA 85713803) - Capture/FSI;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview];In Production;[United States—Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part H\]|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/overview] \\ [United States, Enlisted and Officer Muster Rolls and Rosters, 1916–1939 \[Part C\]|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/overview];[97AABED6-E9AB-41FD-953E-9EA12575793F|https://www.familysearch.org/indexing/admin-new/#/projects/AE6397FC-E861-456D-B06C-5E8BFC57F423/manage/97AABED6-E9AB-41FD-953E-9EA12575793F/batches/list] \\ [97AABED6-E9AB-41FD-953E-9EA12575793F|https://www.familysearch.org/indexing/admin-new/#/projects/C7CA6DA6-99A0-4728-8178-2997F667CA61/manage/97AABED6-E9AB-41FD-953E-9EA12575793F/batches/list];READY_FOR_WORK \\ READY_FOR_DELIVERY;
